2.001,1.206,6.663,0.106,0.248,-0.238
2.314,1.343,5.574,0.119,0.228,-0.192
2.432,1.314,6.026,0.137,0.222,-0.190
2.236,1.098,6.232,0.114,0.245,-0.261
2.363,1.334,4.515,0.113,0.230,-0.112
2.295,1.157,3.907,0.126,0.209,-0.176
2.314,1.294,4.917,0.116,0.210,-0.187
2.481,1.177,4.349,0.112,0.210,-0.186
2.403,0.951,3.809,0.125,0.212,-0.153
2.354,1.245,3.731,0.118,0.212,-0.170
2.393,1.245,3.888,0.114,0.209,-0.161
2.432,1.304,3.868,0.136,0.207,-0.159
2.314,1.285,4.192,0.125,0.205,-0.177
2.020,1.451,5.084,0.124,0.150,-0.212
-52.848,27.292,0.710,-13.177,-20.988,-0.172
-67.254,37.069,-8.714,-17.855,-25.889,-0.428
-66.577,36.863,-10.528,-17.754,-25.359,-0.447
-7.335,5.874,10.272,-2.118,-2.602,-0.250
-0.863,1.951,6.487,-0.025,0.367,-0.304
-0.206,1.530,5.584,0.082,0.391,-0.227
-0.265,1.608,6.241,0.051,0.375,-0.258
-1.952,1.971,4.270,0.077,0.263,-0.280
-0.510,1.589,5.879,0.085,0.448,-0.396
-17.878,10.297,4.035,-4.342,-6.652,-0.290
-18.937,10.699,2.839,-4.468,-6.929,-0.311
-18.584,10.326,3.652,-4.443,-6.927,-0.310
-18.741,10.660,2.564,-4.464,-6.940,-0.308
-18.662,10.572,3.133,-4.486,-6.904,-0.293
-18.544,10.513,2.976,-4.462,-6.885,-0.311
-18.780,10.601,1.975,-4.462,-6.874,-0.301
-18.613,10.473,3.211,-4.446,-6.877,-0.305
-18.623,10.483,3.074,-4.424,-6.845,-0.316
-18.525,10.542,3.142,-4.453,-6.839,-0.315
-18.682,10.601,2.564,-4.472,-6.850,-0.306
-18.662,10.787,2.858,-4.437,-6.846,-0.311
-18.603,10.552,3.672,-4.441,-6.837,-0.300
-18.535,10.434,2.946,-4.485,-6.828,-0.303
-18.642,10.709,2.377,-4.442,-6.829,-0.300
-18.505,10.346,3.378,-4.435,-6.839,-0.302
-18.427,10.434,3.554,-4.445,-6.811,-0.312
-18.358,10.542,3.662,-4.431,-6.813,-0.305
-18.456,10.503,3.152,-4.442,-6.822,-0.303
-18.535,10.905,3.015,-4.604,-6.737,-0.369
-18.231,12.033,2.937,-5.276,-6.589,-0.558
-17.779,12.660,3.633,-5.681,-6.515,-0.293
-17.544,12.690,3.554,-5.681,-6.529,-0.283
-17.554,12.837,3.760,-5.765,-6.489,-0.308
-17.485,12.847,3.182,-5.740,-6.511,-0.285
-17.554,12.974,4.084,-5.743,-6.471,-0.308
-17.848,12.386,5.349,-5.386,-6.594,-0.190
-19.751,8.287,5.212,-3.177,-7.128,-0.329
-18.152,8.179,10.311,-3.096,-6.494,-0.358
-16.122,9.679,8.340,-3.487,-5.839,-0.374
-15.789,7.963,9.360,-3.315,-5.521,-0.394
-15.122,7.247,8.566,-2.748,-5.240,-0.400
-13.857,6.786,9.125,-2.645,-4.810,-0.411
-13.023,6.806,8.801,-2.763,-4.655,-0.337
-11.591,8.002,8.163,-2.897,-4.467,-0.283
-10.954,8.463,8.654,-2.832,-3.751,-0.313
-9.983,6.472,5.251,-2.564,-3.467,-0.358
-8.983,6.835,8.193,-2.285,-3.303,-0.390
-8.581,5.962,7.340,-2.123,-3.154,-0.314
-8.679,5.119,8.997,-1.837,-3.019,-0.413
-7.953,4.766,7.467,-1.608,-2.757,-0.325
-6.443,4.521,6.859,-1.682,-2.199,-0.231
-6.217,4.325,8.124,-1.461,-2.078,-0.372
-5.472,4.442,6.506,-1.457,-1.867,-0.316
-5.708,4.295,6.526,-1.464,-1.863,-0.309
-5.678,4.511,6.634,-1.579,-1.871,-0.294
-5.639,4.923,4.986,-1.641,-1.854,-0.269
-5.590,4.639,5.133,-1.653,-1.866,-0.266
-5.443,4.756,5.712,-1.647,-1.854,-0.264
-5.600,4.815,5.006,-1.622,-1.889,-0.264
-5.521,4.737,4.957,-1.601,-1.902,-0.253
-5.668,4.629,5.780,-1.598,-1.911,-0.263
-5.541,4.844,5.271,-1.626,-1.897,-0.278
-5.727,4.884,5.290,-1.643,-1.883,-0.260
-5.551,4.560,5.359,-1.636,-1.902,-0.257
-5.639,4.943,5.035,-1.654,-1.902,-0.248
-5.649,4.756,5.123,-1.642,-1.895,-0.272
-5.590,4.697,4.927,-1.653,-1.899,-0.227
-5.639,4.864,5.339,-1.654,-1.892,-0.259
-5.492,4.933,4.143,-1.672,-1.922,-0.223
-5.786,4.756,5.633,-1.649,-1.902,-0.285
-5.658,4.795,5.535,-1.673,-1.921,-0.279
-5.521,4.815,5.535,-1.667,-1.928,-0.281
-5.590,4.560,5.810,-1.651,-1.929,-0.279
-5.717,5.050,4.231,-1.655,-1.919,-0.273
-5.776,5.060,5.682,-1.639,-1.945,-0.301
-5.727,4.717,6.065,-1.642,-1.939,-0.283
-5.757,4.874,5.359,-1.626,-1.937,-0.277
-5.580,4.737,4.417,-1.653,-1.934,-0.246
-5.757,4.668,5.653,-1.645,-1.948,-0.283
-5.717,4.795,4.908,-1.644,-1.932,-0.263
-5.727,4.962,4.957,-1.660,-1.903,-0.265
-19.123,15.406,6.026,-6.798,-7.237,-0.331
-42.227,37.716,-1.928,-18.649,-16.863,-0.452
-43.218,39.403,-3.448,-19.096,-17.038,-0.430
-43.277,39.276,-5.046,-19.096,-16.950,-0.450
-43.218,39.295,-6.341,-19.091,-16.927,-0.424
-38.481,33.048,-7.655,-15.748,-14.682,-0.473
-23.997,19.839,6.232,-9.138,-9.022,-0.281
-24.056,19.947,8.615,-9.134,-9.023,-0.340
-23.948,19.790,8.615,-9.104,-9.042,-0.332
-23.771,19.849,8.752,-9.110,-8.972,-0.341
-23.850,19.839,8.771,-9.117,-8.974,-0.348
-23.879,19.770,9.232,-9.106,-8.989,-0.342
-23.820,19.839,9.380,-9.129,-8.993,-0.354
-24.075,19.809,9.742,-9.079,-8.995,-0.364
-23.830,19.760,10.262,-9.098,-9.002,-0.357
-23.850,19.770,9.497,-9.107,-9.000,-0.366
-23.889,19.898,9.428,-9.110,-8.993,-0.349
-23.850,19.800,10.233,-9.149,-8.965,-0.376
-23.948,20.025,8.958,-9.104,-8.983,-0.352
-23.850,19.849,9.860,-9.148,-8.957,-0.366
-23.742,19.554,9.958,-9.077,-8.990,-0.353
-23.869,20.349,9.164,-9.240,-8.840,-0.353
-21.928,20.643,9.311,-9.716,-8.571,-0.188
-20.614,21.614,7.742,-10.446,-8.141,-0.416
-20.692,23.595,6.094,-10.956,-7.674,-0.316
-18.956,23.565,4.574,-11.415,-7.454,-0.205
-18.495,24.369,4.133,-11.567,-7.316,-0.173
-19.211,23.987,5.251,-11.298,-7.480,-0.219
-20.702,23.153,6.565,-10.754,-7.726,-0.288
-20.280,21.526,7.987,-10.229,-8.088,-0.138
-22.143,20.270,8.585,-9.353,-8.494,-0.353
-23.801,19.476,10.056,-8.811,-8.665,-0.475
-23.232,17.877,10.517,-8.259,-9.021,-0.177
-25.193,17.201,11.566,-7.695,-9.265,-0.492
-25.488,15.426,13.341,-7.058,-9.722,-0.308
-27.341,15.995,14.312,-6.849,-9.872,-0.449
-23.036,17.260,12.341,-7.809,-8.652,-0.467
-23.752,16.789,11.253,-7.498,-9.092,-0.333
-25.370,15.848,10.301,-7.044,-9.743,-0.440
-22.114,17.985,7.918,-8.265,-7.888,-0.497
-22.408,16.867,8.566,-7.842,-8.468,-0.484
-25.223,16.446,11.557,-7.149,-9.044,-0.606
-26.517,13.621,11.762,-7.392,-8.793,-0.460
-22.075,17.917,9.085,-7.945,-7.949,-0.434
-22.320,16.711,9.860,-7.532,-8.460,-0.260
-23.713,15.926,8.870,-7.149,-9.023,-0.334
-20.319,18.299,8.987,-8.090,-7.522,-0.512
-21.996,17.220,9.497,-7.753,-7.992,-0.447
-22.104,16.053,10.517,-7.245,-8.372,-0.539
-18.378,17.789,7.487,-8.214,-7.025,-0.292
-19.339,16.730,7.938,-7.756,-7.537,-0.256
-21.683,16.544,8.654,-7.328,-7.979,-0.537
-22.653,15.965,9.095,-7.087,-8.422,-0.370
-20.761,17.711,8.713,-7.786,-7.379,-0.505
-20.947,16.426,10.311,-7.372,-7.737,-0.642
-21.545,16.171,10.095,-7.272,-8.053,-0.499
-21.732,16.475,9.223,-7.298,-8.104,-0.464
-21.663,16.367,9.615,-7.295,-8.077,-0.469
-21.683,16.279,9.860,-7.268,-8.108,-0.471
-21.879,16.279,9.772,-7.277,-8.076,-0.594
-18.133,17.014,6.075,-8.083,-6.959,-0.424
-16.308,17.024,7.761,-7.749,-6.717,-0.329
-19.074,17.083,9.595,-7.583,-7.159,-0.498
-17.603,17.054,8.232,-7.771,-6.584,-0.442
-16.367,16.897,6.918,-7.990,-6.280,-0.408
-15.720,18.280,9.193,-8.074,-6.055,-0.488
-16.416,17.662,7.399,-7.938,-6.311,-0.420
-17.015,17.181,9.272,-7.863,-6.433,-0.469
-15.710,17.721,8.409,-8.021,-6.032,-0.391
-16.720,17.623,8.516,-8.204,-6.299,-0.462
-15.848,17.632,8.075,-8.243,-6.054,-0.475
-15.269,18.025,6.673,-8.309,-5.901,-0.429
-14.288,18.387,7.526,-8.533,-5.381,-0.430
-11.994,20.202,7.928,-9.003,-4.886,-0.429
-16.593,18.211,7.457,-8.534,-5.957,-0.510
-12.690,19.947,6.447,-9.170,-4.722,-0.475
-15.210,19.250,7.242,-8.978,-5.910,-0.472
-13.886,19.554,8.860,-9.101,-5.394,-0.498
-13.180,20.447,7.732,-9.454,-5.125,-0.468
-11.660,20.996,7.487,-9.875,-4.874,-0.483
-9.012,20.388,4.702,-10.219,-3.847,-0.357
-13.210,21.418,6.477,-10.040,-5.312,-0.531
-12.964,22.055,7.732,-10.463,-5.129,-0.598
-9.748,23.134,7.781,-10.826,-4.256,-0.351
-5.129,23.144,6.290,-11.006,-3.732,-0.306
-11.356,23.163,7.369,-11.040,-4.494,-0.513
-10.297,23.938,7.977,-11.319,-4.187,-0.550
-6.678,24.438,5.310,-11.842,-3.233,-0.403
-11.621,24.821,9.164,-11.949,-4.858,-0.513
-8.326,25.674,6.565,-12.164,-3.764,-0.403
-7.737,26.449,6.026,-12.620,-3.357,-0.508
-10.317,26.909,7.810,-12.912,-4.502,-0.473
-7.012,27.243,7.251,-13.180,-3.307,-0.493
-3.197,28.449,5.555,-13.675,-1.969,-0.412
-5.060,28.949,5.722,-13.720,-2.404,-0.481
-4.815,28.782,4.496,-13.839,-2.535,-0.461
-6.845,28.998,6.094,-13.820,-3.056,-0.665
-10.493,29.106,5.839,-13.914,-4.432,-0.575
-7.169,29.596,7.771,-14.305,-3.294,-0.573
-5.904,30.420,6.290,-14.752,-2.984,-0.464
-3.776,31.832,2.956,-15.298,-1.716,-0.469
-4.099,33.313,2.466,-16.146,-2.490,-0.430
-2.383,33.862,4.702,-16.206,-1.532,-0.585
-1.383,34.255,1.260,-16.661,-1.006,-0.445
-4.452,35.539,5.467,-17.321,-2.669,-0.502
-1.471,34.009,1.515,-16.107,-1.280,-0.539
-2.648,35.549,3.711,-17.311,-1.770,-0.650
0.892,36.049,2.407,-17.454,-0.584,-0.578
3.805,35.127,2.476,-17.089,0.190,-0.462
5.296,37.805,2.221,-17.354,1.234,-0.527
9.042,36.265,2.701,-17.726,1.465,-0.469
2.030,38.628,1.897,-18.579,-0.098,-0.624
5.423,37.814,1.809,-18.530,0.864,-0.545
7.943,37.834,-3.114,-18.284,2.375,-0.463
4.864,39.687,0.171,-19.138,0.851,-0.520
7.983,38.766,0.514,-18.765,1.978,-0.464
10.454,37.952,-2.310,-18.855,2.795,-0.508
3.491,41.335,-0.780,-19.546,2.745,-0.783
10.503,40.766,-1.898,-19.714,2.798,-0.554
16.661,37.491,-5.801,-19.005,4.516,-0.363
15.494,40.776,-2.761,-18.158,5.654,-0.604
13.651,40.943,-3.114,-19.950,3.880,-0.537
16.779,39.285,-4.732,-19.190,5.264,-0.420
12.543,42.757,-3.065,-20.814,3.951,-0.618
17.789,40.560,-3.428,-19.416,5.699,-0.605
21.261,38.403,-5.821,-18.153,6.900,-0.443
18.456,41.708,-5.742,-20.358,5.674,-0.542
20.986,39.442,-4.105,-18.922,6.662,-0.423
24.772,37.148,-5.615,-18.164,7.961,-0.436
21.408,40.668,-4.928,-19.942,6.713,-0.453
23.987,38.481,-5.713,-18.776,7.717,-0.413
24.909,36.353,-10.136,-17.744,8.121,-0.369
31.009,31.175,-10.979,-16.874,9.391,-0.238
24.546,38.442,-6.517,-18.351,8.154,-0.474
27.292,33.480,-8.949,-15.669,9.324,-0.370
25.468,37.628,-8.410,-18.229,8.449,-0.514
27.223,34.745,-8.979,-16.847,9.173,-0.384
30.773,31.930,-10.322,-15.391,10.439,-0.475
29.204,32.136,-9.175,-15.514,10.280,-0.480
29.655,31.979,-9.979,-15.397,10.192,-0.459
30.175,31.470,-9.989,-15.171,10.439,-0.445
30.754,31.587,-4.232,-14.898,10.387,-0.411
29.900,31.146,-5.909,-15.057,10.344,-0.434
30.028,31.038,-6.566,-15.038,10.347,-0.427
29.341,31.234,-6.527,-14.981,10.228,-0.446
29.459,31.391,-5.134,-15.025,10.144,-0.443
29.126,31.254,-4.448,-15.049,10.142,-0.461
29.224,31.401,-5.478,-15.021,10.111,-0.443
29.214,31.234,-4.752,-15.018,10.051,-0.438
29.234,30.901,-4.879,-14.848,10.143,-0.439
30.165,30.450,-7.223,-14.627,10.339,-0.419
29.989,30.410,-6.527,-14.520,10.405,-0.416
