5.962,8.738,-6.233,-3.356,2.062,-0.069
5.776,8.247,-7.302,-3.115,1.888,0.010
4.835,8.139,-5.036,-2.992,1.529,-0.052
4.727,7.443,-6.841,-2.870,1.494,0.021
4.089,7.227,-5.242,-2.749,1.267,-0.030
3.697,7.610,-5.909,-2.656,1.259,-0.032
2.844,7.512,-5.762,-2.669,1.170,-0.071
2.785,7.620,-5.919,-2.541,1.061,-0.075
3.530,6.845,-5.889,-2.499,1.121,-0.022
3.619,7.041,-5.174,-2.465,1.257,-0.151
3.560,7.041,-6.301,-2.575,1.173,0.025
3.560,7.904,-6.203,-2.794,1.263,-0.072
3.589,7.188,-5.330,-2.592,1.172,0.006
3.393,7.159,-4.762,-2.544,1.227,-0.039
3.187,7.335,-3.350,-2.509,0.809,-0.014
3.530,7.316,-5.850,-2.591,1.123,0.023
2.981,7.826,-6.635,-2.799,0.921,0.010
3.599,7.551,-6.860,-2.852,0.991,0.218
3.452,7.688,-5.939,-2.921,1.190,-0.044
3.776,8.326,-4.448,-3.198,1.265,-0.041
1.746,8.620,-4.507,-3.133,0.751,-0.090
3.001,7.816,-4.556,-3.149,0.807,0.002
2.432,8.512,-5.517,-3.348,0.758,0.023
2.775,9.356,-5.997,-3.674,0.879,0.014
2.883,9.914,-4.281,-4.074,0.845,0.000
3.324,10.209,-5.213,-4.341,0.872,0.045
2.628,11.062,-3.693,-4.700,0.774,-0.025
2.775,11.719,-4.742,-5.059,0.742,0.013
1.853,12.680,-3.320,-5.487,0.521,-0.048
1.667,13.219,-4.056,-5.885,0.184,-0.040
2.971,14.494,-4.458,-6.396,0.716,0.004
0.863,16.956,-2.143,-6.923,-0.107,-0.003
2.354,16.289,-5.164,-7.489,0.307,0.085
-1.893,18.083,-2.163,-7.571,-0.781,-0.012
1.520,18.476,-5.066,-8.423,0.023,0.123
-1.373,19.143,-1.957,-8.569,-1.251,0.021
-2.128,20.035,-3.340,-9.102,-1.357,0.024
-0.490,21.947,-1.839,-10.221,-0.800,0.048
-1.775,21.986,-4.428,-10.387,-1.577,0.158
-3.678,23.144,-3.614,-10.841,-1.995,0.082
-1.932,25.546,-2.300,-11.924,-1.603,0.072
-3.628,26.615,-3.722,-12.566,-2.090,0.099
-5.031,27.419,-2.153,-12.949,-2.702,0.128
-6.217,28.273,-4.144,-13.457,-3.319,0.120
-8.071,29.096,-2.683,-13.899,-3.774,0.118
-10.003,28.851,-3.075,-13.896,-4.668,0.157
-11.778,29.381,0.769,-14.079,-5.579,0.128
-12.180,31.352,-1.427,-14.968,-5.392,0.140
-13.876,29.587,1.926,-14.200,-6.124,0.122
-17.211,29.626,0.563,-14.228,-6.808,0.070
-13.229,34.098,-0.260,-16.412,-5.892,0.120
-15.799,32.931,-1.035,-15.917,-6.975,0.177
-18.407,32.950,-2.065,-15.939,-7.681,0.083
-20.535,32.489,0.652,-14.883,-9.017,0.115
-18.946,34.755,-0.908,-16.812,-8.035,0.153
-23.114,29.547,0.034,-14.770,-9.499,0.081
-20.849,34.882,-1.231,-16.911,-8.862,0.166
-24.154,34.333,2.054,-16.366,-9.942,0.131
-28.508,29.047,-2.389,-14.955,-11.517,0.160
-26.400,35.441,0.583,-17.127,-10.788,0.094
-30.116,32.087,3.407,-14.799,-12.078,0.045
-28.841,36.667,1.397,-17.673,-11.613,0.174
-31.568,35.392,1.995,-17.138,-12.832,0.128
-35.441,31.136,4.260,-14.763,-14.034,0.016
-33.902,35.441,2.240,-17.125,-13.836,0.115
-37.206,31.597,3.446,-14.974,-15.356,0.119
-45.199,23.909,1.583,-14.271,-16.399,0.100
-40.158,33.715,2.878,-16.002,-15.848,0.122
-41.757,30.557,5.682,-14.249,-17.035,0.116
-42.845,34.215,0.544,-16.424,-16.887,0.133
-45.768,30.028,6.388,-13.996,-17.813,0.078
-45.032,34.578,1.868,-16.501,-17.582,0.154
-46.925,33.029,3.309,-15.692,-18.340,0.116
-47.778,28.037,8.301,-12.907,-18.649,0.032
-49.357,32.176,1.926,-15.354,-19.259,0.134
-52.564,25.664,7.918,-12.489,-19.958,-0.014
-52.848,31.656,3.594,-14.895,-20.580,0.157
-54.084,22.957,1.838,-11.982,-21.246,0.155
-55.790,32.293,4.888,-15.153,-21.808,0.164
-58.173,23.036,8.467,-10.993,-21.931,0.026
-59.379,28.998,1.730,-13.439,-22.900,0.157
-61.782,26.243,6.153,-10.289,-23.573,-0.014
-63.292,26.684,2.995,-12.589,-24.087,0.118
-66.999,25.635,3.417,-9.619,-24.875,-0.130
-66.479,24.772,4.780,-11.410,-25.392,0.118
-68.343,28.184,3.378,-13.357,-26.096,0.229
-68.656,19.907,5.437,-8.671,-26.119,0.129
-72.049,25.821,4.976,-12.022,-27.420,0.244
-72.579,17.446,8.438,-7.182,-27.722,0.139
-75.923,21.888,3.309,-10.134,-28.626,0.178
-78.159,25.262,3.545,-11.920,-29.406,0.270
-78.698,15.269,2.417,-6.724,-29.265,0.226
-81.601,20.123,1.132,-9.308,-30.762,0.266
-84.455,16.750,14.665,-2.972,-30.042,-0.195
-84.690,13.778,0.161,-5.969,-31.450,0.212
-86.936,16.936,1.044,-7.454,-32.451,0.287
-89.790,22.918,4.054,-8.672,-33.303,0.190
-90.663,11.140,1.946,-4.793,-33.510,0.206
-93.134,14.347,0.808,-6.256,-34.515,0.303
-89.976,3.952,9.458,-0.120,-32.742,0.083
-93.634,6.021,2.515,-1.769,-34.432,0.237
-98.626,10.905,1.132,-4.657,-36.337,0.300
-92.310,-1.912,0.308,1.278,-34.184,0.260
-98.410,3.177,1.946,-0.842,-35.923,0.296
-101.911,6.345,2.034,-2.292,-37.348,0.333
-94.997,-6.414,5.025,4.109,-34.610,0.274
-99.577,-2.471,3.495,2.140,-36.025,0.276
-105.981,2.059,-0.388,-0.095,-38.828,0.413
-97.125,-9.611,3.809,5.665,-35.187,0.294
-102.362,-7.002,1.083,4.542,-36.941,0.316
-106.373,-4.001,2.476,3.063,-38.552,0.273
-98.174,-14.690,-1.025,8.591,-35.339,0.175
-102.950,-12.464,-0.241,6.950,-36.887,0.186
-108.187,-9.473,-1.457,5.705,-38.944,0.257
-96.909,-21.428,4.653,12.590,-33.514,0.006
-100.881,-19.378,-0.623,10.609,-35.923,0.198
-105.784,-16.966,-1.457,9.383,-37.717,0.287
-110.384,-15.151,-1.839,8.539,-39.492,0.329
-96.497,-26.154,-4.085,14.189,-33.758,0.219
-101.577,-24.340,-5.487,13.002,-35.862,0.219
-106.500,-22.751,-6.331,12.203,-37.883,0.349
-96.527,-30.783,-7.527,16.219,-33.927,0.173
-102.087,-28.792,-4.369,15.128,-35.776,0.219
-107.530,-27.302,-5.262,14.412,-37.991,0.311
-94.722,-35.785,-1.526,19.036,-32.954,0.217
-99.704,-33.627,-2.379,17.812,-34.670,0.216
-93.918,-41.904,-9.773,20.393,-32.225,0.263
-99.037,-38.874,-8.371,19.752,-34.441,0.315
-104.333,-37.599,-6.792,19.244,-36.421,0.383
-95.095,-43.797,-9.410,22.266,-32.887,0.300
-100.891,-42.394,-5.576,21.469,-34.942,0.335
-94.997,-47.533,-3.997,23.815,-32.495,0.285
-100.557,-46.925,-8.018,23.724,-34.712,0.374
-91.486,-52.475,-2.379,27.028,-30.250,0.124
-97.331,-51.946,-8.645,26.115,-33.433,0.338
-73.795,-65.018,-3.899,30.506,-29.173,1.005
-90.682,-58.742,-4.870,29.137,-30.682,0.301
-96.605,-57.938,-8.027,28.929,-32.953,0.401
-78.385,-67.764,-12.126,32.294,-28.986,0.812
-93.134,-63.655,-8.812,31.864,-31.635,0.427
-99.567,-64.136,-10.616,31.622,-34.109,0.580
-85.867,-70.480,-11.479,34.674,-28.858,0.364
-91.221,-70.373,-12.283,34.347,-31.043,0.490
-56.388,-83.366,-4.252,38.158,-25.471,1.388
-86.759,-75.394,-9.528,36.665,-28.982,0.416
-91.741,-75.796,-13.352,36.857,-31.115,0.495
-73.668,-79.973,-9.636,38.174,-24.574,0.387
-80.974,-80.052,-13.195,38.602,-26.927,0.453
-86.985,-81.003,-13.333,38.729,-29.262,0.527
-69.578,-83.729,-13.598,40.061,-22.235,0.334
-77.375,-85.269,-15.314,40.647,-25.593,0.597
-89.554,-85.112,-12.254,41.724,-26.335,0.105
-65.852,-88.485,-12.381,41.500,-21.455,0.521
-71.736,-89.682,-15.775,42.425,-23.645,0.588
-57.526,-93.369,-9.744,42.478,-17.587,0.325
-64.449,-92.516,-14.667,43.549,-21.007,0.497
-69.392,-93.408,-17.236,44.220,-22.900,0.599
-53.397,-92.653,-9.518,43.495,-16.609,0.331
-59.634,-94.320,-15.402,44.088,-19.340,0.534
-43.120,-98.390,-9.341,43.494,-12.930,0.384
-50.161,-94.575,-16.844,44.141,-15.919,0.488
-55.574,-96.252,-17.334,45.047,-17.760,0.573
-38.609,-95.429,-9.773,44.207,-10.771,0.394
-42.218,-95.733,-13.598,44.576,-12.715,0.483
-48.906,-98.086,-16.039,45.424,-15.254,0.596
-33.421,-96.017,-19.001,43.870,-7.912,0.431
-34.745,-96.448,-13.539,44.220,-10.024,0.467
-39.854,-98.586,-18.883,45.351,-12.095,0.604
-44.885,-101.381,-20.413,46.658,-14.015,0.631
-25.331,-95.448,-12.381,43.570,-6.834,0.492
-31.097,-97.370,-15.667,44.798,-8.753,0.500
-31.421,-97.880,-16.294,45.065,-9.030,0.502
-32.019,-97.704,-18.285,45.195,-9.118,0.506
-31.960,-97.429,-17.049,44.883,-9.237,0.506
-32.166,-97.223,-17.432,44.753,-9.314,0.514
-32.058,-97.272,-16.667,44.752,-9.280,0.501
-32.234,-96.939,-16.961,44.680,-9.296,0.516
-32.225,-96.958,-17.059,44.596,-9.376,0.526
-32.440,-96.645,-16.706,44.558,-9.439,0.529
-30.813,-91.221,-19.913,42.365,-8.567,0.420
-2.108,-2.481,11.880,-0.091,-0.006,-0.211
-1.500,-2.618,11.253,-0.025,0.166,-0.231
-1.706,-1.040,10.586,-0.130,0.107,-0.246
-1.569,0.157,11.625,-0.192,0.100,-0.240
-1.226,-0.991,10.909,-0.072,0.119,-0.187
-1.844,-0.539,11.782,-0.074,0.091,-0.248
-2.334,-0.941,12.155,-0.117,0.160,-0.449
-1.049,-0.441,10.811,-0.005,0.143,-0.211
-1.324,-0.824,11.723,-0.018,0.257,-0.408
-1.628,-0.245,12.174,-0.087,0.177,-0.333
-2.128,0.333,11.007,-0.015,0.184,-0.539
-1.932,0.461,11.968,-0.025,0.228,-0.542
-2.079,0.520,11.645,-0.019,0.174,-0.419
-1.706,0.441,11.086,0.014,0.181,-0.408
-2.648,0.500,11.870,0.002,0.095,-0.368
-1.628,0.686,12.665,-0.074,0.144,-0.362
-2.207,0.431,10.154,0.046,0.127,-0.339
-0.824,-0.245,11.959,0.026,0.213,-0.289
-2.020,1.128,10.576,-0.072,0.114,-0.315
-1.932,-0.196,10.811,0.032,0.092,-0.319
-2.775,-0.579,10.723,0.066,0.051,-0.354
-1.334,-0.059,10.233,0.005,0.153,-0.308
5.109,13.837,11.507,-1.098,0.790,-0.192
-2.815,-6.306,12.400,0.489,0.063,-0.353
0.559,-1.971,15.165,0.109,0.348,-0.271
-4.776,3.893,12.243,-0.246,-0.050,-0.519
-2.913,3.619,15.460,-0.331,0.089,-0.450
-1.442,0.853,13.204,-0.080,0.190,-0.378
-1.500,-1.226,12.410,0.140,0.179,-0.356
-1.000,-0.275,12.920,0.043,0.221,-0.353
-2.491,1.167,12.988,-0.069,0.112,-0.418
-1.853,1.285,13.410,-0.095,0.144,-0.404
-1.814,0.255,12.645,0.013,0.164,-0.378
-1.648,0.422,13.106,0.001,0.170,-0.380
-2.040,0.814,13.145,-0.053,0.129,-0.397
-1.824,0.784,12.782,-0.048,0.145,-0.378
-1.687,0.265,12.861,0.005,0.155,-0.383
