Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
7.453,5.825,39.161,0.38,-0.47,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.502,6.041,39.475,0.374,-0.474,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,6.041,38.946,0.375,-0.477,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.756,39.367,0.361,-0.465,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.864,39.691,0.359,-0.461,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.786,5.796,39.142,0.352,-0.475,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.874,39.279,0.369,-0.468,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.864,39.22,0.37,-0.47,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.923,39.299,0.368,-0.474,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.815,39.269,0.374,-0.475,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.805,39.103,0.365,-0.466,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.776,39.024,0.372,-0.472,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,5.943,39.465,0.37,-0.465,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.786,5.904,39.357,0.367,-0.465,-0.571,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.815,39.563,0.356,-0.465,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.845,39.377,0.36,-0.482,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.443,5.923,39.24,0.374,-0.471,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.884,39.25,0.374,-0.47,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.904,39.632,0.366,-0.482,-0.592,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.473,5.825,39.348,0.372,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.766,39.269,0.36,-0.474,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.904,39.524,0.374,-0.468,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.796,39.465,0.362,-0.465,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.962,39.22,0.374,-0.473,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.776,39.22,0.371,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.962,39.308,0.379,-0.475,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.913,39.318,0.375,-0.485,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.884,39.23,0.361,-0.469,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.855,39.583,0.368,-0.467,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.913,39.308,0.364,-0.471,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.894,39.475,0.364,-0.46,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.414,5.825,39.318,0.375,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.698,39.23,0.368,-0.471,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.786,39.544,0.364,-0.471,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.453,5.805,39.348,0.363,-0.464,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.874,39.279,0.366,-0.478,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.502,5.845,39.308,0.369,-0.474,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.953,39.946,0.371,-0.473,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,5.953,39.475,0.373,-0.467,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.786,39.505,0.365,-0.47,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.453,5.835,39.475,0.372,-0.465,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.864,39.593,0.367,-0.483,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.894,39.514,0.378,-0.476,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.855,39.259,0.363,-0.47,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.972,39.446,0.379,-0.475,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.502,5.904,39.465,0.371,-0.465,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.433,5.874,39.191,0.367,-0.467,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.874,39.544,0.376,-0.47,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.874,39.544,0.378,-0.469,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.805,39.573,0.365,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.904,39.514,0.366,-0.467,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.756,39.72,0.361,-0.476,-0.593,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.756,39.612,0.371,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.727,39.72,0.363,-0.484,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.541,5.855,39.75,0.366,-0.475,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.766,39.71,0.367,-0.471,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.825,39.652,0.363,-0.471,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.835,39.505,0.367,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.766,39.544,0.358,-0.466,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.825,39.534,0.374,-0.479,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.737,5.855,39.632,0.362,-0.476,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.756,39.642,0.37,-0.476,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.864,39.622,0.366,-0.469,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.815,39.514,0.374,-0.476,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.825,39.671,0.362,-0.477,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.904,39.769,0.376,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.933,39.23,0.363,-0.467,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.805,39.279,0.367,-0.471,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.786,39.465,0.358,-0.469,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.414,6.011,39.073,0.379,-0.478,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.845,39.23,0.374,-0.478,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.855,39.142,0.37,-0.482,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.864,39.132,0.363,-0.466,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.884,39.554,0.37,-0.478,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.747,5.776,39.446,0.366,-0.475,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.561,5.962,39.053,0.365,-0.471,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.874,39.367,0.369,-0.466,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.864,39.073,0.37,-0.477,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.825,39.612,0.37,-0.466,-0.592,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.786,39.328,0.37,-0.477,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.835,39.387,0.366,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.855,39.426,0.369,-0.469,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.855,39.044,0.371,-0.468,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.874,39.22,0.371,-0.47,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.874,39.455,0.371,-0.476,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.992,39.191,0.375,-0.475,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.796,39.112,0.37,-0.472,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.815,39.318,0.369,-0.474,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.492,5.904,39.201,0.37,-0.467,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.776,39.161,0.361,-0.475,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.845,39.044,0.368,-0.475,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.913,39.161,0.362,-0.479,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.492,5.913,39.191,0.364,-0.464,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.512,5.815,39.25,0.363,-0.469,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.512,5.913,38.995,0.37,-0.48,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.923,39.24,0.37,-0.487,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.796,39.377,0.369,-0.482,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.845,39.23,0.374,-0.478,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.463,5.874,39.289,0.376,-0.469,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.786,39.112,0.367,-0.469,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.786,39.22,0.369,-0.483,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.463,5.766,39.455,0.366,-0.464,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,6.011,39.387,0.372,-0.475,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.698,5.904,39.593,0.366,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.864,39.436,0.37,-0.473,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.747,39.201,0.372,-0.472,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.805,39.357,0.361,-0.466,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,5.874,39.161,0.377,-0.473,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.943,39.446,0.367,-0.479,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.776,39.426,0.358,-0.481,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.825,39.24,0.365,-0.476,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.962,39.22,0.372,-0.472,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.737,39.416,0.369,-0.482,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.571,5.747,39.475,0.367,-0.476,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.933,39.289,0.37,-0.478,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.776,39.554,0.372,-0.478,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.776,39.514,0.362,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.805,39.318,0.378,-0.475,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.698,5.845,39.554,0.365,-0.473,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.835,39.514,0.366,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.433,5.835,39.691,0.374,-0.472,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.473,5.766,39.446,0.366,-0.47,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.737,5.933,39.534,0.371,-0.48,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.767,5.805,39.377,0.37,-0.488,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.884,39.377,0.373,-0.472,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.796,39.563,0.364,-0.471,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.668,39.622,0.369,-0.475,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.805,39.465,0.355,-0.459,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.786,39.652,0.365,-0.472,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.825,39.652,0.361,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.561,5.884,39.514,0.37,-0.474,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.796,39.406,0.368,-0.467,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.747,39.593,0.368,-0.471,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.658,39.544,0.368,-0.479,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.747,39.573,0.361,-0.464,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.805,39.328,0.374,-0.478,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.786,39.573,0.371,-0.473,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.737,39.259,0.373,-0.479,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.835,39.436,0.372,-0.481,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.698,39.377,0.365,-0.468,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.913,39.475,0.38,-0.479,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.727,39.544,0.366,-0.475,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.904,39.701,0.366,-0.48,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.766,39.877,0.373,-0.479,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.796,39.691,0.361,-0.473,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.855,39.505,0.374,-0.482,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.678,39.534,0.366,-0.481,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.874,39.455,0.373,-0.469,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.747,39.554,0.362,-0.478,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.835,39.72,0.36,-0.463,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.835,39.652,0.368,-0.468,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.835,39.397,0.365,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.443,5.756,39.524,0.367,-0.471,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.825,39.681,0.372,-0.471,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.698,39.593,0.366,-0.473,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.805,39.524,0.37,-0.475,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.845,39.769,0.371,-0.465,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.933,39.74,0.376,-0.474,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.756,39.455,0.374,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.884,39.858,0.361,-0.47,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.806,5.619,39.622,0.363,-0.48,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.845,39.701,0.363,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.923,39.661,0.378,-0.474,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.453,5.835,39.652,0.365,-0.461,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.502,5.805,39.76,0.36,-0.462,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.531,5.835,39.563,0.374,-0.475,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.845,39.455,0.376,-0.482,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.541,5.874,39.289,0.376,-0.482,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.756,39.769,0.364,-0.472,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.933,39.485,0.378,-0.473,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.786,39.514,0.365,-0.467,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.747,39.701,0.358,-0.472,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.874,39.661,0.365,-0.464,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.864,39.769,0.373,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.874,39.642,0.364,-0.474,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.786,39.71,0.368,-0.48,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.688,39.926,0.366,-0.484,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.845,39.828,0.374,-0.473,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.805,39.436,0.367,-0.477,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.531,5.884,39.789,0.367,-0.468,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.796,39.681,0.365,-0.47,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.796,39.956,0.374,-0.474,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.953,39.612,0.38,-0.475,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.972,39.524,0.37,-0.472,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.737,39.701,0.367,-0.486,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.756,39.328,0.371,-0.478,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,6.021,39.926,0.37,-0.471,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.864,39.593,0.37,-0.476,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.766,39.691,0.377,-0.478,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,6.021,39.809,0.371,-0.465,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.717,39.76,0.369,-0.478,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.747,39.573,0.37,-0.483,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.805,39.387,0.369,-0.468,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.698,5.796,39.769,0.366,-0.474,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.786,39.622,0.365,-0.477,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.835,39.897,0.377,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.825,39.328,0.367,-0.48,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.796,39.622,0.368,-0.472,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.59,39.681,0.359,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.815,39.318,0.365,-0.473,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.747,39.72,0.366,-0.472,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.835,39.985,0.365,-0.475,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.678,39.858,0.36,-0.475,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.756,39.603,0.37,-0.482,-0.591,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.571,5.825,39.593,0.367,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.512,5.766,39.397,0.369,-0.484,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.805,39.377,0.37,-0.476,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.815,39.74,0.374,-0.472,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.805,39.475,0.371,-0.482,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.531,5.874,39.652,0.364,-0.461,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.845,39.357,0.37,-0.48,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.639,39.779,0.365,-0.482,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.737,5.874,39.877,0.368,-0.476,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.473,5.874,39.926,0.374,-0.476,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.718,5.737,39.691,0.365,-0.474,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.815,39.465,0.362,-0.471,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.658,39.661,0.367,-0.484,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.58,39.455,0.357,-0.471,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.805,39.642,0.367,-0.483,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.805,39.367,0.367,-0.474,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.894,39.573,0.365,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.707,39.691,0.371,-0.476,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.864,39.367,0.374,-0.481,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.815,39.387,0.37,-0.477,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.688,39.554,0.365,-0.472,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.786,39.72,0.378,-0.484,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.776,39.524,0.359,-0.473,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.522,5.864,39.416,0.371,-0.469,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.835,39.642,0.362,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.943,39.612,0.376,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.728,5.727,39.436,0.365,-0.48,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.776,39.397,0.369,-0.482,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.835,39.593,0.369,-0.479,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.776,39.475,0.374,-0.479,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.796,39.661,0.372,-0.479,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.727,39.75,0.369,-0.479,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.756,39.455,0.37,-0.479,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.609,39.72,0.363,-0.474,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,6.002,39.661,0.363,-0.465,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.531,5.835,39.348,0.369,-0.479,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.992,39.71,0.367,-0.473,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.845,39.779,0.364,-0.476,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.894,39.485,0.359,-0.476,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.561,5.884,39.446,0.375,-0.479,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.522,5.894,39.495,0.374,-0.482,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.992,39.76,0.376,-0.479,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.923,39.681,0.373,-0.482,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.756,39.73,0.367,-0.481,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.923,39.828,0.373,-0.474,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
