-1.334,2.020,42.828,-0.733,0.177,0.023
-1.216,1.981,42.779,-0.755,0.199,0.027
-1.579,2.128,42.582,-0.751,0.173,0.018
-1.628,2.059,42.788,-0.753,0.181,0.019
-1.412,2.197,42.877,-0.763,0.218,0.021
-1.501,1.863,42.779,-0.736,0.191,0.022
-1.677,1.912,43.181,-0.748,0.157,0.012
-1.510,2.108,43.181,-0.752,0.190,0.020
-1.412,2.010,42.867,-0.736,0.173,0.018
-1.393,2.256,42.759,-0.743,0.192,0.020
-1.667,1.932,42.779,-0.737,0.188,0.020
-1.471,2.167,42.475,-0.730,0.172,0.022
-1.491,1.902,42.759,-0.735,0.177,0.023
-1.334,2.177,42.759,-0.742,0.192,0.018
-1.481,2.138,43.053,-0.743,0.175,0.017
-1.353,2.069,43.112,-0.748,0.193,0.019
-1.481,1.893,42.739,-0.750,0.181,0.019
-1.393,1.912,42.965,-0.742,0.170,0.017
-1.540,2.099,43.269,-0.738,0.192,0.020
-1.363,2.138,42.867,-0.741,0.181,0.025
-1.501,2.089,43.269,-0.757,0.199,0.012
-1.334,2.157,43.014,-0.748,0.186,0.018
-1.422,2.128,43.220,-0.739,0.181,0.019
-1.481,2.089,43.279,-0.732,0.165,0.006
-1.412,2.206,43.495,-0.729,0.178,0.013
-1.412,2.099,43.445,-0.745,0.199,0.020
-1.442,2.089,43.396,-0.741,0.189,0.016
-1.383,2.187,43.485,-0.747,0.194,0.007
-1.432,2.118,43.259,-0.745,0.171,0.013
-1.334,2.040,43.534,-0.747,0.179,0.011
-1.432,2.020,43.181,-0.730,0.182,0.016
-1.393,2.069,43.357,-0.744,0.184,0.013
-1.324,2.050,43.328,-0.751,0.178,0.017
-1.412,2.079,43.288,-0.749,0.187,0.007
-1.373,1.961,43.288,-0.745,0.178,0.014
-1.363,2.128,43.102,-0.740,0.191,0.020
-1.452,1.952,43.357,-0.742,0.183,0.015
-1.481,1.991,43.328,-0.739,0.166,0.004
-1.412,2.099,43.455,-0.743,0.185,0.013
-1.550,1.942,43.181,-0.738,0.179,0.021
-1.265,2.059,43.416,-0.756,0.197,0.016
-1.393,1.981,43.279,-0.752,0.194,0.017
-1.226,2.089,43.338,-0.763,0.183,0.012
-1.442,2.010,43.406,-0.741,0.173,0.018
-1.481,2.138,43.563,-0.734,0.178,0.014
-1.491,2.059,43.681,-0.739,0.190,0.013
-1.373,2.069,43.210,-0.734,0.172,0.022
-1.324,2.099,43.436,-0.745,0.199,0.010
-1.383,2.157,43.612,-0.744,0.192,0.015
-1.275,2.020,43.495,-0.747,0.187,0.017
-1.520,2.001,43.573,-0.746,0.177,0.011
-1.383,2.030,43.318,-0.739,0.183,0.013
-1.314,2.108,43.602,-0.744,0.191,0.011
-1.412,2.099,43.445,-0.746,0.187,0.017
-1.295,2.099,43.475,-0.735,0.185,0.017
-1.295,2.069,43.367,-0.747,0.175,0.014
-1.373,2.177,43.475,-0.735,0.185,0.014
-1.579,2.108,43.347,-0.731,0.182,0.013
-1.422,2.128,43.445,-0.737,0.171,0.013
