Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
32.538,3.138,16.524,-0.124,1.239,1.623,    ,976.481,-81.865,524.570,-178.087,30.313,177.048
34.215,2.834,14.955,0.037,1.143,1.740,    ,993.738,-82.867,535.236,-178.013,33.018,177.156
38.491,2.667,12.043,0.122,1.398,1.981,    ,1014.150,-84.013,549.384,-177.911,36.329,177.299
42.718,3.491,10.523,0.160,1.533,2.177,    ,1030.198,-84.881,561.803,-177.816,39.033,177.427
43.620,3.040,7.747,0.347,1.523,2.239,    ,1045.906,-85.698,575.200,-177.707,41.785,177.568
47.248,3.020,5.080,0.467,1.610,2.434,    ,1063.686,-86.580,592.052,-177.559,45.048,177.754
47.896,3.628,2.971,0.566,1.574,2.447,    ,1077.791,-87.241,606.894,-177.416,47.776,177.927
51.387,3.481,0.108,0.719,1.638,2.637,    ,1093.720,-87.941,625.512,-177.216,51.039,178.162
51.907,3.844,-2.481,0.862,1.626,2.706,    ,1106.308,-88.451,641.888,-177.019,53.788,178.389
54.427,4.178,-5.962,0.991,1.732,2.842,    ,1118.097,-88.887,658.850,-176.788,56.538,178.649
56.114,4.452,-8.718,1.206,1.647,2.944,    ,1131.012,-89.306,679.681,-176.457,59.799,179.014
57.634,3.923,-11.758,1.327,1.710,3.030,    ,1140.883,-89.575,697.630,-176.119,62.523,179.381
57.732,4.197,-14.151,1.482,1.587,3.048,    ,1151.630,-89.799,719.854,-175.608,65.804,179.925
60.644,4.462,-18.348,1.660,1.721,3.243,    ,1159.572,-89.900,738.739,-175.064,68.525,-179.503
59.899,4.560,-19.094,1.746,1.528,3.198,    ,1162.750,-89.921,747.085,-174.780,69.710,-179.207
59.821,4.580,-19.044,1.765,1.498,3.183,    ,1162.750,-89.921,747.085,-174.780,69.710,-179.207
59.919,4.619,-19.339,1.753,1.497,3.185,    ,1162.750,-89.921,747.085,-174.780,69.710,-179.207
59.585,4.521,-19.564,1.751,1.510,3.208,    ,1162.750,-89.921,747.085,-174.780,69.710,-179.207
59.772,4.384,-19.702,1.746,1.508,3.209,    ,1162.750,-89.921,747.085,-174.780,69.710,-179.207
59.742,4.413,-19.515,1.750,1.500,3.193,    ,1162.750,-89.921,747.085,-174.780,69.710,-179.207
58.879,4.305,-20.908,1.849,1.412,3.156,    ,1162.673,-89.915,764.382,-174.574,70.491,-179.014
58.967,4.207,-20.496,1.839,1.417,3.155,    ,1162.673,-89.915,764.382,-174.574,70.491,-179.014
59.428,4.286,-19.182,1.728,1.506,3.186,    ,1162.714,-89.918,740.024,-174.860,69.392,-179.282
59.311,4.413,-17.897,1.671,1.509,3.171,    ,1162.379,-89.893,719.196,-175.082,68.451,-179.489
59.134,4.364,-17.172,1.643,1.516,3.158,    ,1161.708,-89.844,698.553,-175.284,67.518,-179.677
58.173,4.207,-15.671,1.552,1.528,3.110,    ,1160.443,-89.750,673.519,-175.510,66.386,-179.885
57.849,4.050,-15.112,1.524,1.508,3.092,    ,1159.028,-89.645,652.914,-175.681,65.452,179.959
57.320,4.001,-14.033,1.436,1.539,3.078,    ,1156.861,-89.485,627.941,-175.873,64.319,179.786
57.222,3.952,-12.552,1.390,1.562,3.065,    ,1154.724,-89.326,607.577,-176.018,63.393,179.655
56.663,4.266,-11.484,1.342,1.569,3.024,    ,1152.236,-89.142,587.074,-176.155,62.459,179.533
55.663,3.903,-11.160,1.303,1.538,2.975,    ,1148.795,-88.887,562.424,-176.310,61.334,179.396
55.388,4.168,-10.169,1.253,1.547,2.956,    ,1145.601,-88.650,542.199,-176.429,60.408,179.292
55.388,4.001,-8.659,1.167,1.587,2.952,    ,1141.312,-88.332,517.863,-176.564,59.290,179.175
54.015,3.638,-7.639,1.140,1.532,2.872,    ,1137.329,-88.037,497.419,-176.671,58.347,179.084
53.691,3.736,-7.090,1.068,1.575,2.865,    ,1133.049,-87.720,477.216,-176.772,57.413,178.999
53.770,3.766,-5.531,0.989,1.594,2.859,    ,1127.205,-87.287,451.937,-176.891,56.239,178.899
51.946,3.481,-4.796,0.967,1.547,2.786,    ,1122.097,-86.909,431.564,-176.983,55.288,178.823
52.103,3.511,-4.060,0.904,1.582,2.786,    ,1116.793,-86.516,411.789,-177.068,54.361,178.753
51.308,3.648,-2.648,0.867,1.576,2.720,    ,1109.917,-86.006,387.873,-177.166,53.235,178.674
51.132,3.589,-1.726,0.800,1.583,2.724,    ,1103.536,-85.533,367.124,-177.248,52.252,178.609
50.828,3.295,-1.196,0.784,1.577,2.714,    ,1097.138,-85.059,347.492,-177.322,51.317,178.551
50.867,3.501,-0.775,0.766,1.595,2.709,    ,1095.591,-84.945,341.633,-177.345,51.029,178.533
50.279,3.579,-0.785,0.742,1.573,2.665,    ,1103.768,-85.551,344.290,-177.345,51.029,178.533
50.063,3.540,-1.481,0.766,1.562,2.682,    ,1107.772,-85.847,345.555,-177.345,51.029,178.533
50.092,3.413,-1.157,0.757,1.553,2.676,    ,1107.772,-85.847,345.555,-177.345,51.029,178.533
50.102,3.393,-0.755,0.749,1.566,2.674,    ,1107.772,-85.847,345.555,-177.345,51.029,178.533
50.602,3.491,-1.069,0.759,1.586,2.693,    ,1108.301,-85.886,345.720,-177.345,51.029,178.533
49.582,3.344,-0.735,0.752,1.544,2.617,    ,1118.290,-86.627,348.766,-177.345,51.029,178.533
51.122,3.324,-0.314,0.722,1.633,2.721,    ,1120.448,-86.786,350.457,-177.340,51.085,178.537
50.740,3.393,-1.265,0.800,1.586,2.685,    ,1126.926,-87.266,370.064,-177.267,52.020,178.594
51.093,3.491,-1.883,0.848,1.556,2.705,    ,1134.256,-87.810,393.659,-177.174,53.139,178.668
51.691,3.638,-3.030,0.892,1.553,2.754,    ,1139.980,-88.234,413.316,-177.094,54.066,178.732
52.495,3.697,-3.766,0.959,1.579,2.777,    ,1145.521,-88.644,433.575,-177.008,55.016,178.802
53.299,3.393,-4.972,1.013,1.577,2.840,    ,1151.568,-89.092,457.351,-176.902,56.127,178.889
54.515,3.668,-5.717,1.039,1.620,2.900,    ,1156.299,-89.443,477.453,-176.809,57.061,178.968
54.211,3.687,-6.345,1.092,1.575,2.869,    ,1161.566,-89.833,501.776,-176.689,58.187,179.069
54.878,3.570,-7.424,1.169,1.557,2.900,    ,1165.606,-90.133,522.208,-176.583,59.130,179.160
55.545,3.717,-8.728,1.189,1.574,2.953,    ,1169.250,-90.403,542.357,-176.473,60.056,179.255
55.623,3.628,-9.964,1.269,1.550,2.974,    ,1173.399,-90.710,567.971,-176.324,61.230,179.384
56.388,3.756,-10.660,1.344,1.541,2.987,    ,1176.302,-90.925,588.240,-176.198,62.156,179.495
57.006,3.874,-10.964,1.358,1.554,3.020,    ,1179.369,-91.152,612.761,-176.036,63.274,179.639
57.987,4.040,-12.592,1.408,1.566,3.067,    ,1181.549,-91.314,633.122,-175.892,64.199,179.768
57.908,3.638,-12.180,1.435,1.541,3.054,    ,1182.563,-91.389,643.842,-175.812,64.686,179.840
57.742,3.687,-12.915,1.439,1.564,3.062,    ,1182.563,-91.389,643.842,-175.920,64.690,179.721
57.536,1.059,-14.661,1.663,1.499,3.137,    ,1182.563,-91.389,643.842,177.207,64.726,172.121
57.183,-3.266,-14.494,1.833,1.496,3.221,    ,1182.563,-91.389,643.842,168.100,64.164,162.031
56.408,-6.678,-13.945,2.017,1.457,3.236,    ,1182.563,-91.389,643.842,160.866,63.168,153.963
55.614,-10.758,-13.416,2.237,1.396,3.319,    ,1182.563,-91.389,643.842,153.113,61.437,145.211
54.152,-14.161,-12.582,2.345,1.396,3.286,    ,1182.563,-91.389,643.842,147.454,59.610,138.714
52.632,-18.083,-13.190,2.535,1.293,3.409,    ,1182.563,-91.389,643.842,141.658,57.064,131.907
51.201,-21.310,-14.122,2.703,1.219,3.395,    ,1182.563,-91.389,643.842,137.521,54.676,126.912
48.798,-25.174,-13.484,2.875,1.091,3.377,    ,1182.563,-91.389,643.842,133.325,51.574,121.670
46.611,-27.861,-12.249,3.037,1.025,3.325,    ,1182.563,-91.389,643.842,130.376,48.831,117.833
43.698,-31.626,-11.709,3.108,0.989,3.300,    ,1182.563,-91.389,643.842,127.390,45.392,113.760
41.364,-34.382,-11.219,3.277,0.849,3.173,    ,1182.563,-91.389,643.842,125.290,42.427,110.734
38.285,-37.363,-10.542,3.404,0.769,3.065,    ,1182.563,-91.389,643.842,123.160,38.774,107.463
35.392,-39.482,-11.709,3.531,0.619,3.031,    ,1182.563,-91.389,643.842,121.649,35.639,104.965
31.538,-42.414,-11.238,3.630,0.474,2.952,    ,1182.563,-91.389,643.842,120.144,31.877,102.258
28.420,-44.375,-9.542,3.650,0.385,2.804,    ,1182.563,-91.389,643.842,119.090,28.705,100.171
24.928,-45.905,-9.375,3.823,0.233,2.554,    ,1182.563,-91.389,643.842,117.997,24.713,97.741
20.427,-47.464,-9.875,3.889,0.069,2.437,    ,1182.563,-91.389,643.842,117.264,21.425,95.870
16.848,-49.014,-10.336,3.936,-0.077,2.337,    ,1182.563,-91.389,643.842,116.558,17.486,93.751
12.317,-50.524,-10.611,4.011,-0.256,2.154,    ,1182.563,-91.389,643.842,116.102,14.246,92.084
7.541,-51.122,-10.424,4.102,-0.499,1.920,    ,1182.563,-91.389,643.842,115.680,10.244,90.097
3.560,-51.583,-9.061,4.066,-0.568,1.722,    ,1182.563,-91.389,643.842,115.440,6.924,88.491
-0.284,-52.152,-9.767,4.055,-0.764,1.451,    ,1182.563,-91.389,643.842,115.276,2.904,86.580
-5.207,-52.269,-11.013,4.086,-0.953,1.196,    ,1182.563,-91.389,643.842,115.242,-0.482,84.982
-9.257,-52.054,-11.013,4.051,-1.141,0.942,    ,1182.563,-91.389,643.842,115.323,-4.446,83.109
-13.896,-51.132,-11.013,4.058,-1.341,0.579,    ,1182.563,-91.389,643.842,115.492,-7.770,81.521
-17.642,-50.720,-10.199,3.981,-1.432,0.305,    ,1182.563,-91.389,643.842,115.821,-11.751,79.581
-22.340,-49.229,-10.542,3.918,-1.641,0.030,    ,1182.563,-91.389,643.842,116.202,-15.029,77.937
-26.654,-48.857,-9.061,3.782,-1.782,-0.184,    ,1182.563,-91.389,643.842,116.800,-18.953,75.892
-29.616,-47.199,-10.346,3.740,-1.950,-0.403,    ,1182.563,-91.389,643.842,117.436,-22.257,74.085
-33.980,-45.650,-9.954,3.618,-2.060,-0.699,    ,1182.563,-91.389,643.842,118.358,-26.132,71.837
-37.383,-43.277,-8.698,3.550,-2.219,-0.974,    ,1182.563,-91.389,643.842,119.292,-29.356,69.832
-40.904,-40.815,-8.061,3.395,-2.308,-1.199,    ,1182.563,-91.389,643.842,120.643,-33.210,67.233
-44.336,-38.540,-6.992,3.259,-2.389,-1.566,    ,1182.563,-91.389,643.842,121.971,-36.354,64.905
-47.219,-35.608,-5.541,3.124,-2.472,-1.801,    ,1182.563,-91.389,643.842,123.846,-40.035,61.875
-49.867,-32.941,-7.865,3.010,-2.638,-2.014,    ,1182.563,-91.389,643.842,125.707,-43.059,59.071
-52.318,-29.969,-7.110,2.846,-2.760,-2.181,    ,1182.563,-91.389,643.842,128.477,-46.736,55.148
-54.397,-26.164,-7.512,2.715,-2.861,-2.407,    ,1182.563,-91.389,643.842,131.108,-49.564,51.619
-56.222,-23.016,-7.090,2.569,-2.906,-2.601,    ,1182.563,-91.389,643.842,134.294,-52.364,47.518
-58.379,-18.927,-6.718,2.407,-3.001,-2.856,    ,1182.563,-91.389,643.842,138.652,-55.386,42.126
-59.409,-15.749,-6.659,2.213,-3.083,-2.934,    ,1182.563,-91.389,643.842,143.012,-57.733,36.903
-60.860,-11.974,-7.708,2.017,-3.159,-3.116,    ,1182.563,-91.389,643.842,149.108,-60.203,29.794
-61.203,-10.219,-8.493,1.981,-3.241,-3.186,    ,1182.563,-91.389,643.842,151.626,-61.010,26.904
-60.782,-14.386,-2.893,1.861,-2.991,-3.026,    ,1182.563,-91.389,643.842,150.602,-60.695,28.076
-59.615,-18.466,-2.952,2.017,-2.884,-2.919,    ,1182.563,-91.389,643.842,144.208,-58.283,35.493
-57.957,-22.957,-2.148,2.131,-2.806,-2.596,    ,1182.563,-91.389,643.842,139.717,-56.014,40.837
-57.653,-23.654,-1.520,2.186,-2.771,-2.578,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.614,-23.673,-1.853,2.178,-2.778,-2.591,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.565,-23.379,-1.971,2.196,-2.784,-2.583,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.722,-23.546,-2.471,2.182,-2.772,-2.569,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.555,-23.291,-1.873,2.199,-2.790,-2.585,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.575,-23.330,-2.020,2.201,-2.794,-2.585,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.516,-23.291,-2.010,2.202,-2.797,-2.593,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.604,-23.193,-2.873,2.204,-2.797,-2.557,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.418,-22.987,-2.020,2.218,-2.809,-2.595,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.643,-23.359,-2.805,2.194,-2.810,-2.569,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.536,-23.232,-2.569,2.200,-2.806,-2.576,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-57.614,-23.183,-2.599,2.206,-2.806,-2.586,    ,1182.563,-91.389,643.842,138.410,-55.238,42.421
-56.869,-25.193,-2.138,2.302,-2.745,-2.511,    ,1182.563,-91.389,643.842,136.326,-53.872,44.979
-54.643,-28.733,-1.765,2.407,-2.646,-2.181,    ,1182.563,-91.389,643.842,132.306,-50.687,50.058
-52.436,-32.156,-0.588,2.571,-2.533,-1.994,    ,1182.563,-91.389,643.842,129.459,-47.856,53.813
-50.171,-35.049,-1.500,2.732,-2.470,-1.739,    ,1182.563,-91.389,643.842,126.646,-44.402,57.712
-47.297,-38.109,-1.559,2.898,-2.335,-1.514,    ,1182.563,-91.389,643.842,124.636,-41.385,60.664
-44.228,-41.198,0.804,3.023,-2.152,-1.268,    ,1182.563,-91.389,643.842,122.616,-37.707,63.835
-40.580,-43.777,0.618,3.217,-2.057,-0.961,    ,1182.563,-91.389,643.842,121.138,-34.445,66.343
-37.569,-45.424,0.569,3.345,-1.952,-0.712,    ,1182.563,-91.389,643.842,119.930,-31.275,68.569
-33.519,-47.680,0.471,3.491,-1.787,-0.421,    ,1182.563,-91.389,643.842,118.721,-27.453,71.032
-29.587,-47.866,-1.755,3.718,-1.816,-0.227,    ,1182.563,-91.389,643.842,117.843,-24.071,73.052
-26.449,-50.083,-0.343,3.721,-1.596,0.001,    ,1182.563,-91.389,643.842,117.011,-20.123,75.262
-22.232,-52.014,0.039,3.777,-1.406,0.354,    ,1182.563,-91.389,643.842,116.462,-16.865,76.993
-18.329,-52.524,-1.530,3.876,-1.338,0.537,    ,1182.563,-91.389,643.842,115.943,-12.902,79.010
-14.700,-52.917,-1.834,3.952,-1.211,0.756,    ,1182.563,-91.389,643.842,115.625,-9.589,80.641
-10.778,-53.289,-3.481,4.010,-1.120,1.032,    ,1182.563,-91.389,643.842,115.369,-5.545,82.586
-5.874,-53.946,-3.707,4.048,-0.931,1.312,    ,1182.563,-91.389,643.842,115.260,-2.102,84.218
-2.197,-54.221,-2.501,3.990,-0.761,1.524,    ,1182.563,-91.389,643.842,115.248,1.255,85.801
2.373,-53.633,-3.148,4.042,-0.617,1.711,    ,1182.563,-91.389,643.842,115.360,5.363,87.746
6.453,-53.358,-2.550,3.971,-0.430,1.937,    ,1182.563,-91.389,643.842,115.553,8.657,89.325
10.934,-51.858,-2.854,3.974,-0.295,2.126,    ,1182.563,-91.389,643.842,115.917,12.664,91.290
14.779,-50.573,-4.678,3.982,-0.189,2.304,    ,1182.563,-91.389,643.842,116.322,15.911,92.933
19.045,-49.475,-4.442,3.879,0.001,2.531,    ,1182.563,-91.389,643.842,116.967,19.887,95.028
22.663,-47.680,-3.776,3.867,0.138,2.621,    ,1182.563,-91.389,643.842,117.633,23.157,96.842
26.547,-45.846,-3.501,3.759,0.330,2.815,    ,1182.563,-91.389,643.842,118.601,27.024,99.123
29.910,-43.914,-4.266,3.714,0.445,2.975,    ,1182.563,-91.389,643.842,119.578,30.240,101.161
33.549,-41.178,-4.580,3.600,0.596,3.065,    ,1182.563,-91.389,643.842,120.977,34.054,103.790
36.677,-39.266,-5.168,3.514,0.685,3.208,    ,1182.563,-91.389,643.842,122.362,37.186,106.167
39.942,-36.275,-5.639,3.382,0.862,3.322,    ,1182.563,-91.389,643.842,124.316,40.850,109.267
42.649,-33.774,-4.325,3.236,1.038,3.360,    ,1182.563,-91.389,643.842,126.254,43.855,112.144
45.601,-30.342,-4.707,3.106,1.097,3.423,    ,1182.563,-91.389,643.842,129.032,47.379,116.027
47.641,-27.772,-5.747,2.957,1.155,3.518,    ,1182.563,-91.389,643.842,131.755,50.183,119.646
49.357,-24.948,-6.502,2.833,1.177,3.515,    ,1182.563,-91.389,643.842,134.609,52.610,123.297
50.122,-24.291,-5.580,2.783,1.263,3.480,    ,1182.563,-91.389,643.842,135.817,53.512,124.808
51.848,-20.574,-6.325,2.683,1.291,3.497,    ,1182.563,-91.389,643.842,140.855,56.643,130.948
53.446,-16.907,-6.531,2.504,1.391,3.420,    ,1182.563,-91.389,643.842,145.223,58.723,136.115
53.515,-16.367,-7.208,2.470,1.394,3.475,    ,1182.563,-91.389,643.842,145.440,58.814,136.369
52.662,-18.495,-6.325,2.497,1.381,3.464,    ,1182.563,-91.389,643.842,142.883,57.671,133.362
51.377,-21.369,-5.207,2.669,1.303,3.436,    ,1182.563,-91.389,643.842,137.755,54.827,127.199
49.063,-25.115,-4.099,2.832,1.241,3.366,    ,1182.563,-91.389,643.842,134.143,52.244,122.709
46.670,-29.018,-4.609,2.993,1.166,3.317,    ,1182.563,-91.389,643.842,130.519,48.977,118.023
44.454,-31.803,-4.962,3.146,1.008,3.271,    ,1182.563,-91.389,643.842,127.973,46.126,114.573
42.286,-34.706,-5.894,3.244,0.924,3.277,    ,1182.563,-91.389,643.842,125.375,42.557,110.859
39.030,-37.559,-5.413,3.378,0.773,3.169,    ,1182.563,-91.389,643.842,123.561,39.522,108.098
36.108,-40.109,-3.805,3.444,0.718,3.027,    ,1182.563,-91.389,643.842,121.734,35.830,105.110
32.558,-43.120,-2.942,3.514,0.567,2.915,    ,1182.563,-91.389,643.842,120.439,32.678,102.812
29.498,-44.454,-3.942,3.683,0.421,2.738,    ,1182.563,-91.389,643.842,119.116,28.789,100.224
25.527,-47.180,-3.658,3.694,0.266,2.658,    ,1182.563,-91.389,643.842,118.173,25.419,98.157
21.859,-48.847,-3.982,3.790,0.109,2.508,    ,1182.563,-91.389,643.842,117.423,22.192,96.297
20.231,-49.249,-2.736,3.817,0.075,2.403,    ,1182.563,-91.389,643.842,117.129,20.742,95.494
20.270,-49.014,-2.265,3.839,0.088,2.403,    ,1182.563,-91.389,643.842,117.129,20.742,95.494
20.329,-49.347,-2.108,3.821,0.084,2.404,    ,1182.563,-91.389,643.842,117.129,20.742,95.494
17.750,-50.308,-2.814,3.872,-0.006,2.269,    ,1182.563,-91.389,643.842,116.725,18.516,94.294
14.004,-51.416,-1.834,3.883,-0.136,2.081,    ,1182.563,-91.389,643.842,116.220,15.165,92.550
9.375,-52.426,-2.010,3.948,-0.360,1.838,    ,1182.563,-91.389,643.842,115.769,11.224,90.577
5.766,-53.162,-4.766,4.002,-0.534,1.699,    ,1182.563,-91.389,643.842,115.499,7.877,88.949
2.834,-53.299,-4.521,4.012,-0.650,1.571,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
2.893,-53.358,-4.442,4.010,-0.654,1.585,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
2.854,-53.417,-4.384,4.010,-0.657,1.579,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
2.981,-53.299,-3.383,4.011,-0.644,1.559,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
2.922,-53.280,-3.452,4.019,-0.653,1.566,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
2.805,-53.436,-3.727,4.012,-0.655,1.577,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
2.913,-53.456,-3.511,4.012,-0.647,1.557,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
2.864,-53.221,-3.982,4.030,-0.647,1.590,    ,1182.563,-91.389,643.842,115.370,5.566,87.842
3.030,-53.074,-4.001,3.999,-0.654,1.576,    ,1182.559,-91.389,643.802,115.371,5.565,87.843
2.883,-53.240,-2.893,3.958,-0.628,1.581,    ,1180.944,-91.269,627.150,116.133,5.537,87.916
2.854,-52.838,-2.462,3.931,-0.610,1.555,    ,1179.906,-91.192,617.497,116.574,5.521,87.959
3.011,-52.985,-2.569,3.935,-0.626,1.577,    ,1179.906,-91.192,617.497,116.574,5.521,87.959
2.236,-52.622,-2.795,3.955,-0.639,1.485,    ,1179.942,-90.693,617.485,116.567,5.326,87.936
-1.196,-53.113,-2.128,3.923,-0.753,1.319,    ,1180.539,-82.701,617.526,116.458,2.212,87.571
-3.511,-53.280,-2.167,3.959,-0.879,1.228,    ,1181.060,-76.219,617.880,116.385,-0.318,87.280
-3.619,-53.289,-2.089,3.935,-0.887,1.220,    ,1181.060,-76.219,617.880,116.385,-0.318,87.280
-3.746,-53.554,-1.059,4.045,-0.852,1.179,    ,1182.040,-76.455,619.888,116.087,-0.307,87.259
-3.923,-52.613,-2.864,3.993,-0.927,1.160,    ,1190.118,-78.484,637.568,113.491,-0.221,87.072
-3.982,-53.299,-2.079,4.027,-0.899,1.180,    ,1185.552,-77.317,627.315,114.990,-0.270,87.180
-3.727,-51.995,1.040,3.742,-0.811,1.152,    ,1176.740,-75.204,609.333,117.664,-0.364,87.371
-4.393,-49.475,5.041,3.241,-0.738,1.060,    ,1164.888,-72.583,588.036,120.918,-0.491,87.596
-4.550,-50.102,6.708,3.352,-0.700,1.050,    ,1153.582,-70.263,570.060,123.754,-0.611,87.786
-4.021,-47.180,10.032,2.984,-0.598,0.985,    ,1141.911,-68.012,553.375,126.474,-0.735,87.963
-4.158,-45.699,11.660,2.929,-0.580,0.894,    ,1127.027,-65.311,534.310,129.704,-0.894,88.165
-4.403,-45.375,14.769,2.922,-0.511,0.858,    ,1113.676,-63.022,518.941,132.423,-1.035,88.328
-4.511,-40.717,17.662,2.420,-0.460,0.705,    ,1096.631,-60.252,501.298,135.699,-1.216,88.515
-4.266,-38.746,19.427,2.293,-0.395,0.637,    ,1081.734,-57.950,487.425,138.417,-1.375,88.662
-4.668,-36.981,21.094,2.196,-0.356,0.539,    ,1065.917,-55.610,474.065,141.181,-1.542,88.804
-4.452,-35.284,23.409,1.977,-0.310,0.508,    ,1046.501,-52.869,459.355,144.433,-1.748,88.960
-4.707,-32.842,24.987,1.936,-0.323,0.417,    ,1029.502,-50.573,447.837,147.174,-1.928,89.083
-5.874,-30.528,27.802,1.614,-0.271,0.281,    ,1008.639,-47.876,435.256,150.425,-2.149,89.217
-5.864,-24.419,30.430,0.926,-0.196,0.139,    ,990.670,-45.648,425.671,153.143,-2.340,89.319
-6.188,-23.448,31.842,0.865,-0.214,0.068,    ,972.261,-43.451,416.957,155.860,-2.535,89.412
-6.521,-17.927,33.392,0.404,-0.175,-0.115,    ,949.711,-40.869,407.700,159.112,-2.773,89.511
-6.727,-17.387,34.461,0.416,-0.135,-0.143,    ,930.479,-38.756,400.963,161.830,-2.977,89.583
-7.296,-11.935,37.020,-0.118,-0.094,-0.330,    ,910.271,-36.619,394.970,164.641,-3.191,89.648
-7.414,-10.974,36.814,-0.076,-0.148,-0.373,    ,885.864,-34.148,389.149,167.987,-3.449,89.711
-6.698,-11.631,35.588,0.189,-0.146,-0.308,    ,885.864,-34.148,389.149,167.987,-3.449,89.711
-7.031,-10.258,35.275,0.069,-0.174,-0.362,    ,875.771,-33.159,387.179,169.358,-3.556,89.732
-6.208,-10.170,37.157,0.063,-0.038,-0.340,    ,875.771,-33.159,387.179,169.195,-3.020,92.567
-4.717,-11.091,36.530,0.039,-0.071,-0.153,    ,875.771,-33.159,387.179,168.994,-2.166,97.001
-3.785,-11.023,35.716,0.066,-0.058,-0.146,    ,875.771,-33.159,387.179,168.880,-1.460,100.614
-2.883,-11.327,36.697,0.017,-0.020,-0.027,    ,875.771,-33.159,387.179,168.810,-0.741,104.257
-1.844,-11.170,36.932,0.051,0.025,-0.039,    ,875.771,-33.159,387.179,168.786,0.111,108.557
-0.392,-11.435,35.196,0.077,0.024,0.095,    ,875.771,-33.159,387.179,168.826,0.962,112.857
0.628,-11.278,35.069,0.052,0.073,0.183,    ,875.771,-33.159,387.179,168.910,1.679,116.500
1.549,-11.464,34.804,0.062,0.096,0.236,    ,875.771,-33.159,387.179,169.065,2.504,120.743
2.569,-11.552,35.049,0.007,0.171,0.378,    ,875.771,-33.159,387.179,169.244,3.191,124.330
3.452,-10.787,34.470,0.017,0.188,0.436,    ,875.771,-33.159,387.179,169.512,3.994,128.616
4.433,-10.248,33.284,0.019,0.239,0.495,    ,875.771,-33.159,387.179,169.786,4.655,132.247
4.805,-10.444,34.009,0.003,0.279,0.493,    ,875.771,-33.159,387.179,170.167,5.418,136.581
5.796,-10.366,32.793,-0.036,0.259,0.691,    ,875.771,-33.159,387.179,170.534,6.041,140.259
6.659,-9.120,32.323,0.001,0.317,0.566,    ,875.771,-33.159,387.179,171.016,6.739,144.581
7.375,-8.826,33.323,-0.065,0.384,0.654,    ,875.771,-33.159,387.179,171.464,7.300,148.246
8.208,-8.669,33.382,-0.128,0.419,0.786,    ,875.771,-33.159,387.179,172.039,7.924,152.591
8.757,-7.973,32.234,-0.098,0.448,0.787,    ,875.771,-33.159,387.179,172.667,8.508,156.981
9.503,-6.727,31.823,-0.150,0.444,0.793,    ,875.771,-33.159,387.179,173.223,8.956,160.644
10.140,-6.521,32.166,-0.182,0.489,0.858,    ,875.771,-33.159,387.179,173.935,9.450,165.090
10.709,-5.864,32.127,-0.228,0.548,0.771,    ,875.771,-33.159,387.179,174.551,9.816,168.772
10.827,-5.148,33.205,-0.269,0.560,0.801,    ,875.771,-33.159,387.179,175.322,10.204,173.206
11.297,-3.991,32.764,-0.318,0.577,0.761,    ,875.771,-33.159,387.179,175.992,10.482,176.936
11.690,-3.530,30.901,-0.330,0.548,0.816,    ,875.771,-33.159,387.179,176.716,10.729,-179.132
12.121,-2.236,30.930,-0.380,0.578,0.773,    ,875.771,-33.159,387.179,177.549,10.946,-174.707
12.347,-1.324,32.166,-0.408,0.584,0.832,    ,875.771,-33.159,387.179,178.409,11.102,-170.210
12.239,-0.843,31.940,-0.506,0.609,0.823,    ,875.771,-33.159,387.179,179.134,11.181,-166.460
12.268,0.382,32.627,-0.534,0.637,0.714,    ,875.771,-33.159,387.179,-179.998,11.214,-161.991
12.474,1.098,33.137,-0.588,0.626,0.724,    ,875.771,-33.159,387.179,-179.275,11.191,-158.272
12.405,1.520,31.558,-0.637,0.639,0.713,    ,875.771,-33.159,387.179,-178.405,11.102,-153.772
12.454,2.491,31.675,-0.668,0.612,0.715,    ,875.771,-33.159,387.179,-177.693,10.978,-150.057
11.837,3.128,31.979,-0.759,0.632,0.712,    ,875.771,-33.159,387.179,-176.852,10.769,-145.598
11.974,4.207,33.088,-0.784,0.612,0.641,    ,875.771,-33.159,387.179,-176.160,10.544,-141.860
11.768,4.952,33.568,-0.854,0.629,0.597,    ,875.771,-33.159,387.179,-175.359,10.220,-137.416
11.493,5.707,33.146,-0.904,0.606,0.665,    ,875.771,-33.159,387.179,-174.714,9.904,-133.724
